HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.paragraph_id,Input.content,Answer.ParaphraseQuestionBox,Approve,Reject
3I6NF2WGIGW78Z6LSB7TQDKNANXG5W,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:31 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:31 PDT 2016,,,32XVDSJFPZXIOWHEBY8RTVXQW5EM2X,A3JZS32RQUWGJM,Submitted,Mon Mar 07 09:52:40 PST 2016,Mon Mar 07 09:52:54 PST 2016,Tue Mar 08 09:52:54 PST 2016,,,,14,0% (0/0),0% (0/0),0% (0/0),Gravity_(film)-Development,"<font color=""blue"">Question</font>: Who wrote the film?<br/><font color=""blue"">Sentence(s)</font>: Production.Development.Alfonso Cuarón wrote the screenplay with his son Jonás.",What's the name of the writer of the film?,,
3AA88CN98P3AC9COT4X5Z2A9C9IKYJ,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:30 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:30 PDT 2016,,,3WQ3B2KGE8GFGKVL15I4AWCRS0WB1G,A330N7LVL2IOVZ,Submitted,Mon Mar 07 09:50:36 PST 2016,Mon Mar 07 09:52:48 PST 2016,Tue Mar 08 09:52:48 PST 2016,,,,132,100% (27/27),100% (27/27),100% (27/27),Magic_Kingdom-Storybook_Circus,"<font color=""blue"">Question</font>: When was Michkey's Toontown Fair closed to make way for Storybook Circus?<br/><font color=""blue"">Sentence(s)</font>: Storybook Circus began soft openings on March 12, 2012, with more parts opening on March 31.Mickey's Toontown Fair closed permanently on February 11, 2011, to make way for Storybook Circus.","Michkey's Toontown Fair was closed and Storybrook Circus opened, when did that happen?",,
3D17ECOUOEV7Q5TEW9YX4TIXU2O13S,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:30 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:30 PDT 2016,,,3G5W44VEU7IDD2PIP1G0GMZNHJPGK6,AZE084MMZVEYT,Submitted,Mon Mar 07 10:01:56 PST 2016,Mon Mar 07 10:02:06 PST 2016,Tue Mar 08 10:02:06 PST 2016,,,,10,0% (0/0),0% (0/0),0% (0/0),Magic_Kingdom-Enchanted_Forest,"<font color=""blue"">Question</font>: When did the Enchanted Forest open?<br/><font color=""blue"">Sentence(s)</font>: This portion of the New Fantasyland officially opened on December 6, 2012.",When was Enchanted Forest opened?,,
3MGHRFQY2LP8ZJ5KPBNNGIV0YBBY0Q,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:30 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:30 PDT 2016,,,3Z4XG4ZF48R44NI75MJ1E3QRP9T8X9,ABF3ITT2M64ZM,Submitted,Mon Mar 07 10:18:57 PST 2016,Mon Mar 07 10:19:39 PST 2016,Tue Mar 08 10:19:39 PST 2016,,,,42,100% (11/11),100% (11/11),100% (11/11),Gravity_(film)-Critical_response,"<font color=""blue"">Question</font>: What rating does Rotten Tomatoes give ""Gravity""?<br/><font color=""blue"">Sentence(s)</font>: Review aggregator Rotten Tomatoes gives the film a score of 97% based on reviews from 295 critics, with a ""Certified Fresh"" rating and an average score of 9.1/10.","What is the Rotten Tomatoes score for ""Gravity""?",,
3IKDQS3DQE063BLVX9U4PV3DHHBICY,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:30 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:30 PDT 2016,,,3HMIGG0U4L6T4S8HAI53XHX0RFKY82,AZE084MMZVEYT,Submitted,Mon Mar 07 10:01:00 PST 2016,Mon Mar 07 10:01:13 PST 2016,Tue Mar 08 10:01:13 PST 2016,,,,13,0% (0/0),0% (0/0),0% (0/0),Forbidden_City-Religion,"<font color=""blue"">Question</font>: How many Taoist shrines were located in the Forbidden City?<br/><font color=""blue"">Sentence(s)</font>: There were two Taoist shrines, one in the imperial garden and another in the central area of the Inner Court.Another prevalent form of religion in the Qing dynasty palace was Buddhism.",What number of shrines are in the Forbidden City?,,
3TRB893CSJAMV3K4G4MQOXYJ1TSG7B,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:31 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:31 PDT 2016,,,3483FV8BEEJGZTWMOI1A4Z04650628,A2C98AABF1ZILY,Submitted,Mon Mar 07 09:58:14 PST 2016,Mon Mar 07 09:59:17 PST 2016,Tue Mar 08 09:59:17 PST 2016,,,,63,0% (0/0),0% (0/0),0% (0/0),Before_Midnight_(film)-Cast,"<font color=""blue"">Question</font>: Which actor plays Hank in the film Before Midnight?<br/><font color=""blue"">Sentence(s)</font>:  Seamus Davey-Fitzpatrick as Hank",Did Seamus Davey-Fitzpatrick play Hank in the movie Before Midnight?,,
37M4O367VJI709273E5O3I4K6995MT,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:30 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:30 PDT 2016,,,3NLZY2D53PPFAX1EDXXDP0G4C63LQ9,A1RDMWOI0NA84W,Submitted,Mon Mar 07 10:02:08 PST 2016,Mon Mar 07 10:02:50 PST 2016,Tue Mar 08 10:02:50 PST 2016,,,,42,0% (0/0),0% (0/0),0% (0/0),Forbidden_City-Symbolism,"<font color=""blue"">Question</font>: How was the Forbidden City designed?<br/><font color=""blue"">Sentence(s)</font>: The design of the Forbidden City, from its overall layout to the smallest detail, was meticulously planned to reflect philosophical and religious principles, and above all to symbolise the majesty of Imperial power.",In what amount of detail was the forbidden city designed?,,
3MYASTQBG7BTP1FSADUOI3CHTR4QD9,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:31 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:31 PDT 2016,,,3KYQYYSHYV7TR906L37LHIDZOWIDOC,A1S41TPIV9L0QF,Submitted,Mon Mar 07 09:51:06 PST 2016,Mon Mar 07 09:51:19 PST 2016,Tue Mar 08 09:51:19 PST 2016,,,,13,0% (0/0),0% (0/0),0% (0/0),Before_Midnight_(film)-Critical_reception,"<font color=""blue"">Question</font>: Kemp gave the film a rating of what?<br/><font color=""blue"">Sentence(s)</font>: Kemp gave the film five out of five stars and called it a ""more-than-worthy, expectations-exceeding chapter in one of modern cinema's finest love stories.",What rating did Kemp give?,,
3TLFH2L6Y9OJE794US42RPW0G7ET2H,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:30 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:30 PDT 2016,,,3YT88D1N08YCJQDUUM9GXSAEDELK33,A2XI9YL5UOO2YC,Submitted,Mon Mar 07 10:14:21 PST 2016,Mon Mar 07 10:14:38 PST 2016,Tue Mar 08 10:14:38 PST 2016,,,,17,100% (259/259),100% (259/259),100% (259/259),Tokyo_Disneyland-Abstract,"<font color=""blue"">Question</font>: How many guests did Tokyo Disneyland host in 2009?<br/><font color=""blue"">Sentence(s)</font>: In 2009, Tokyo Disneyland hosted approximately 13.65 million guests, ranking it as the third-most visited theme park in the world, behind its American sister parks, Magic Kingdom in Orlando and Disneyland Park in Anaheim.","In 2009, how many guests were hosted at Disneyland?",,
3HEADTGN2PSFVJUEEDJITFSTPKAVRE,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:31 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:31 PDT 2016,,,3CTOC39K37QZ9P8ZEDCU9UMH3R7J78,A4T1X0PO5N1G9,Submitted,Mon Mar 07 10:11:27 PST 2016,Mon Mar 07 10:11:54 PST 2016,Tue Mar 08 10:11:54 PST 2016,,,,27,100% (407/407),100% (407/407),100% (381/381),Dallas_Buyers_Club-Differences_between_the_film_and_reality,"<font color=""blue"">Question</font>: What is the name of Woodroof ex wife?<br/><font color=""blue"">Sentence(s)</font>: The real Woodroof also had an ex-wife, Brenda, a daughter and a sister who were not approached by the writers and were left out of the script to make the film more of a character study.",Who was married to Woodroof?,,
3J5XXLQDHMBNCH9C3NIMBHPDJ6V3VJ,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:31 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:31 PDT 2016,,,345LHZDEDXSQMMI6O0DI3FJCF5K3UK,A3OKWRLKLYVH4F,Submitted,Mon Mar 07 10:17:57 PST 2016,Mon Mar 07 10:18:25 PST 2016,Tue Mar 08 10:18:25 PST 2016,,,,28,0% (0/0),0% (0/0),0% (0/0),Dallas_Buyers_Club-Soundtrack,"<font color=""blue"">Question</font>: Who performs the song ""Life Is Strange""<br/><font color=""blue"">Sentence(s)</font>:  ""Life Is Strange"" by T. Rex – 2:32","""Life is Strange"" is done by who?",,
3WJGKMRWVI9PV0595VTTYYN0PC3DCR,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:30 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:30 PDT 2016,,,39L1G8WVWQRADPR8MC3YSDEF48M31K,A4T1X0PO5N1G9,Submitted,Mon Mar 07 10:16:27 PST 2016,Mon Mar 07 10:16:42 PST 2016,Tue Mar 08 10:16:42 PST 2016,,,,15,100% (407/407),100% (407/407),100% (381/381),Tokyo_Disneyland-History,"<font color=""blue"">Question</font>: What year did construction of Disneyland Tokyo begin?<br/><font color=""blue"">Sentence(s)</font>: In April 1979, the first basic contract for the construction of Disneyland in Tokyo was signed.</br>Japanese engineers and architects flocked to California to tour Disneyland and prepare to construct the new operating dreamland in Tokyo.",What year did they start building Disneyland Tokyo?,,
3X4Q1O9UBHMANG124NZYT67LSFJ7OP,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:31 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:31 PDT 2016,,,3E337GFOL98EL8ALME8G8EGRBEUGNB,AK0DGGS89D436,Submitted,Mon Mar 07 10:02:09 PST 2016,Mon Mar 07 10:02:54 PST 2016,Tue Mar 08 10:02:54 PST 2016,,,,45,0% (0/0),0% (0/0),0% (0/0),Zero_Dark_Thirty-Allegations_of_partisanship,"<font color=""blue"">Question</font>: Whose killing is referred to by opponents of the Obama administration as a possible partisan element of the film Zero Dark Thirty?<br/><font color=""blue"">Sentence(s)</font>: Opponents of the Obama Administration charged that ""Zero Dark Thirty"" was scheduled for an October release just before the November presidential election to support his re-election, as Bin Laden's killing is regarded as a success for President Obama.",For Whose killing is referred to by opponents of the Obama administration as a possible partisan element of the film Zero Dark Thirty?,,
32TZXEA1OLKS81CIWN3GEYA382K14D,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:31 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:31 PDT 2016,,,3R0T90IZ1SCVU4DUXOZ2S3MFCAFCGO,A3K6BSW10S4YKJ,Submitted,Mon Mar 07 09:56:25 PST 2016,Mon Mar 07 09:57:12 PST 2016,Tue Mar 08 09:57:12 PST 2016,,,,47,100% (1/1),100% (1/1),100% (1/1),Notre_Dame_de_Paris-Abstract,"<font color=""blue"">Question</font>: Who oversaw the restoration of Notre Dame de Paris in 1845?<br/><font color=""blue"">Sentence(s)</font>: An extensive restoration supervised by Eugène Viollet-le-Duc began in 1845.",Who supervised te restoration of Notre Dame de paris in 1845?,,
36AZSFEYZ40SFCDPIGXST0NP7Y6VB0,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:31 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:31 PDT 2016,,,37Z929RLG98F6QOWEAO96R5MO7AST8,A36HM2UTA342IH,Submitted,Mon Mar 07 10:10:04 PST 2016,Mon Mar 07 10:10:34 PST 2016,Tue Mar 08 10:10:34 PST 2016,,,,30,0% (0/0),0% (0/0),0% (0/0),Zero_Dark_Thirty-Objections_over_the_unattributed_use_of_recordings_of_9/11_victims,"<font color=""blue"">Question</font>: Were recordings used without attribution?<br/><font color=""blue"">Sentence(s)</font>: According to the relatives of Betty Ong, a flight attendant on a hijacked American Airlines plane, a clip from her call to headquarters was used in the beginning of the film without attribution.They demanded that, if the film won any awards, the filmmakers apologize at the Academy Awards ceremony for using the clip without getting her heirs' consent.",Was attribution used with the recordings?,,
3L21G7IH47W868Q2LURNUNEA33HY1T,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:31 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:31 PDT 2016,,,37TD41K0AH9YK9MLSOTJHH5I0LASCP,AR22D9E55HQBF,Submitted,Mon Mar 07 10:07:21 PST 2016,Mon Mar 07 10:07:38 PST 2016,Tue Mar 08 10:07:38 PST 2016,,,,17,0% (0/0),0% (0/0),0% (0/0),Notre_Dame_de_Paris-Organ,"<font color=""blue"">Question</font>: How long did it take to restore the organ?<br/><font color=""blue"">Sentence(s)</font>: In December 1992, a two-year restoration of the organ was completed that fully computerized the organ under three LANs (Local Area Networks).",How much time did it take to restore the organ?,,
3WRKFXQBOB7J6EM0T1CTMMVWK5TYIM,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:31 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:31 PDT 2016,,,32Z9ZLUT1LKA3P587ZQB83SXGODOHY,A3OIUL8DSG7XW4,Submitted,Mon Mar 07 10:12:44 PST 2016,Mon Mar 07 10:13:14 PST 2016,Tue Mar 08 10:13:14 PST 2016,,,,30,0% (0/0),0% (0/0),0% (0/0),American_Hustle-Abstract,"<font color=""blue"">Question</font>: Who plays the unpredictable wife of Christian Bale's character?<br/><font color=""blue"">Sentence(s)</font>: Jennifer Lawrence plays the unpredictable wife of Bale's character.Principal photography on ""American Hustle"" began on March 8, 2013 in Boston and Worcester, Massachusetts, and New York City.",Who plays the wife of Christian Bale?,,
3D17ECOUOEV7Q5TEW9YX4TIXU2N31T,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:31 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:31 PDT 2016,,,3N8OEVH1FRQKV6RVBCL1SCPYSAQOOL,A1NILGZHZ29XXJ,Submitted,Mon Mar 07 10:03:29 PST 2016,Mon Mar 07 10:04:04 PST 2016,Tue Mar 08 10:04:04 PST 2016,,,,35,0% (0/0),0% (0/0),0% (0/0),Golden_Gate_Park-Music_Concourse_Area,"<font color=""blue"">Question</font>: How many fountains are located in the Golden Gate Park<br/><font color=""blue"">Sentence(s)</font>: It includes a number of statues of various historic figures, four fountains, and a regular grid array of heavily pollarded trees.",Golden Gate Park contains how many fountains?,,
33BFF6QPI1B0R69HTXNIXJ8RQFX3WT,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:31 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:31 PDT 2016,,,3SNLUL3WO4N72Q8VU6HIZ1DTFRBULP,A3OKWRLKLYVH4F,Submitted,Mon Mar 07 10:19:38 PST 2016,Mon Mar 07 10:20:13 PST 2016,Tue Mar 08 10:20:13 PST 2016,,,,35,0% (0/0),0% (0/0),0% (0/0),American_Hustle-Critical_response,"<font color=""blue"">Question</font>: What rating did the American hustle get on rotten tomatoes?<br/><font color=""blue"">Sentence(s)</font>: Review aggregation website Rotten Tomatoes gives the film a 93% rating, based on reviews from 240 critics with an average score of 8.2/10.",Rotten tomatoes gave American Hustle what rating?,,
3DA79LNS59V8ZP5NYSI7AZ1SMLET3S,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:31 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:31 PDT 2016,,,3OSWBBLG1EXGLIEYMUUH0V4S00QXD4,A1PTH9KTRO06EG,Submitted,Mon Mar 07 10:20:03 PST 2016,Mon Mar 07 10:20:23 PST 2016,Tue Mar 08 10:20:23 PST 2016,,,,20,0% (0/0),0% (0/0),0% (0/0),Wadjda-Cast,"<font color=""blue"">Question</font>: Who portrayed Wadjda in the movie of the same name?<br/><font color=""blue"">Sentence(s)</font>:  Waad Mohammed as Wadjda (وجدة)",Who played Wadjda in the movie?,,
3SR6AEG6W5TJAJBGNJU8MAUHKSEYHT,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:31 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:31 PDT 2016,,,3TGOYF991XMALGVP3K9JQO9CSI1UUG,ANFWGSQ8BQRZ,Submitted,Mon Mar 07 09:58:23 PST 2016,Mon Mar 07 09:58:52 PST 2016,Tue Mar 08 09:58:52 PST 2016,,,,29,0% (0/0),0% (0/0),0% (0/0),Golden_Gate_Park-Bison_paddock,"<font color=""blue"">Question</font>: How long have Bison been kept at Golden Gate Park?<br/><font color=""blue"">Sentence(s)</font>: Bison (""Bison bison"") have been kept in Golden Gate Park since 1891, when a small herd was purchased by the park commission.",When were bison introduced at Golden Gate Park?,,
3B286OTISEHE5783VDJDV1SPUTFAJ0,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:31 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:31 PDT 2016,,,3UWN2HHPUY5HBDJCHE2XXSZUZPPNS3,A2XI9YL5UOO2YC,Submitted,Mon Mar 07 10:18:02 PST 2016,Mon Mar 07 10:18:17 PST 2016,Tue Mar 08 10:18:17 PST 2016,,,,15,100% (259/259),100% (259/259),100% (259/259),Wadjda-Production,"<font color=""blue"">Question</font>: How long did it take to make the film?<br/><font color=""blue"">Sentence(s)</font>: According to the director Haifaa al-Mansour, it took five years to make ""Wadjda"".",How many years did it take to make the film/,,
3J6BHNX0U9SG0A8AM2OUIMC28PENKW,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:31 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:31 PDT 2016,,,3B3WTRP3DB23HCYKMP4MO9R6W6892M,A4T1X0PO5N1G9,Submitted,Mon Mar 07 10:01:55 PST 2016,Mon Mar 07 10:02:15 PST 2016,Tue Mar 08 10:02:15 PST 2016,,,,20,100% (407/407),100% (407/407),100% (381/381),Epcot-Future_World,"<font color=""blue"">Question</font>: What is Future World?<br/><font color=""blue"">Sentence(s)</font>: Future World consists of a variety of pavilions that explore innovative aspects and applications including technology and science.","What is the definition of ""Future World""?",,
37ZQELHEQ0YBQY8D7E1AXZ46XU9NM1,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:31 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:31 PDT 2016,,,3LJ7UR74RHDY9SH1RD6FZPJOL9M4ND,A3OKWRLKLYVH4F,Submitted,Mon Mar 07 10:14:28 PST 2016,Mon Mar 07 10:15:00 PST 2016,Tue Mar 08 10:15:00 PST 2016,,,,32,0% (0/0),0% (0/0),0% (0/0),Blackfish_(film)-Home_media,"<font color=""blue"">Question</font>: A CNN special was broadcasted after Blackfish. Which news anchors did it feature?<br/><font color=""blue"">Sentence(s)</font>: After the broadcast, CNN aired an Anderson Cooper special with Jack Hanna, Gabriela Cowperthwaite, Naomi Rose and Jack Hurley.",Which news anchor was featured in the CNN special after Blackfish?,,
3MJ28H2Y1E8V0CNJGUK1VMTP19O5O8,30EHNVFQMZ4WJS5A5VJJ6S91K09B1P,Wikipedia question annotation,Paraphrase provided question,text reading writing wikipedia question paraphrasing,$0.08,Mon Mar 07 09:48:31 PST 2016,1,BatchId:2299422;,180,86400,Mon Mar 14 10:48:31 PDT 2016,,,30ZX6P7VF8VSNOBT81VZD359SBJJ2Q,AZV195E9JW7ZH,Submitted,Mon Mar 07 09:52:22 PST 2016,Mon Mar 07 09:52:38 PST 2016,Tue Mar 08 09:52:38 PST 2016,,,,16,100% (3/3),100% (3/3),100% (3/3),Epcot-Annual_events,"<font color=""blue"">Question</font>: What's the name of Epcot's annual holiday celebration?<br/><font color=""blue"">Sentence(s)</font>: Holidays Around the World is Epcot's annual holiday celebration.",What holiday event does Epcot celebrate every year?,,
